voix,6
hard,5
gold,5
mont,5
nier,8
ding,6
prix,6
plia,6
sauf,8
tais,5
rocs,7
durs,6
vint,7
vifs,8
nuit,6
rade,4
tifs,7
tint,6
boxe,5
gout,5
loin,6
jour,6
orge,8
mecs,6
sort,6
noua,6
mime,5
gang,6
dent,6
caid,6
prof,8
duel,8
gant,6
bail,5
buis,6
vers,7
dose,5
nuls,5
nord,5
puce,5
rose,4
gare,4
veuf,8
crie,6
noir,6
vaux,8
pres,7
mere,5
brut,6
lobe,6
cher,8
fete,5
bois,5
vues,7
peri,5
fins,6
buts,5
ruee,5
donc,6
lait,6
seve,6
dons,5
gogo,6
banc,7
oree,8
thon,7
aime,5
paru,5
dieu,8
joie,6
recu,7
muni,7
mene,5
taxe,4
tant,6
tome,5
prie,5
bats,4
sont,6
doue,5
pare,4
vaut,7
tuee,6
pipi,5
ours,7
pris,6
paye,4
pole,5
coup,5
purs,6
peux,8
mots,5
dope,5
paie,4
iras,8
liee,6
bacs,5
emue,8
lent,6
flan,8
mute,4
boit,5
joue,6
tuer,7
sons,5
rail,5
gaze,4
cerf,8
fuit,6
sain,6
haut,6
sels,5
lave,4
doux,6
pour,6
sale,4
main,5
sole,5
plus,7
nies,7
issu,8
sait,6
midi,6
lies,7
lune,6
rais,5
papi,4
jura,6
pins,6
joug,7
velo,7
vote,4
page,4
bile,5
sous,5
mine,5
nues,6
clin,6
tard,5
posa,6
pont,6
film,6
nene,5
mens,6
yeux,8
jade,4
ceux,8
zele,6
tons,5
dire,5
becs,6
soif,6
dame,4
dada,5
maux,8
pues,7
tord,5
faux,7
bave,4
vetu,6
sais,6
sexy,7
surs,6
bute,5
vais,6
grue,7
defi,7
pays,5
dors,5
dura,6
part,5
tait,5
tutu,6
lacs,6
crue,6
soul,6
sans,5
raie,4
rive,5
gere,5
ouie,7
pote,4
elue,7
ames,8
hier,8
paon,6
pair,5
laid,6
nous,5
raye,4
apre,6
onde,6
pieu,8
pain,5
sols,4
saut,7
polo,4
kilo,6
soit,5
leve,5
vexe,7
more,4
rois,6
fixe,6
gres,7
lame,4
cube,5
bond,5
voit,5
daim,7
cour,5
jets,6
dite,4
pose,5
etre,7
ruse,4
allo,7
zero,8
acte,7
beau,8
mome,5
coqs,4
cree,7
boys,5
subi,6
mega,6
fige,6
peur,7
ilot,8
dore,4
pepe,5
suit,6
ride,5
tirs,6
fifi,7
voie,5
tics,7
fuis,7
cuit,5
sali,4
vida,5
suce,6
dise,5
puis,7
foot,6
bete,5
frit,7
rien,8
cous,4
note,4
dont,6
pend,6
vert,7
vecu,7
dois,6
scie,6
baie,4
joui,7
sois,5
four,6
pure,5
mire,5
cinq,5
juge,6
jete,5
fait,6
vols,4
airs,6
luit,6
pouf,7
lava,4
rues,6
crea,7
jeta,6
brun,7
pubs,7
mais,5
pere,5
ruer,6
hais,5
murs,6
halo,4
aura,7
meme,5
sera,6
deja,5
loge,6
nain,6
boue,5
clan,7
prit,6
haie,4
mode,4
venu,7
vomi,6
fous,5
joua,7
jupe,6
fera,7
naif,7
onze,7
rock,8
cons,4
fois,6
mare,4
rein,7
bons,5
moto,4
sept,7
vend,7
nids,8
menu,6
vont,6
pale,4
bise,4
valu,6
mena,5
rude,5
vous,5
pots,5
toit,5
bars,5
tort,5
noms,6
huit,6
rang,6
mise,5
love,5
cuir,6
lira,6
cars,4
alla,7
cran,7
mono,4
tole,5
jais,6
pige,5
lion,8
gris,6
gite,4
cone,4
rode,4
pede,5
gars,5
fine,5
tend,7
tenu,6
cent,5
port,5
mers,6
culs,4
dure,5
jeux,8
sage,4
yang,6
bien,8
cine,4
char,7
vide,5
nuee,6
noue,5
bath,4
fume,5
mole,5
vent,6
plis,6
atre,6
pria,6
noye,5
papa,4
pile,5
bide,5
flou,8
male,4
taxi,5
vole,5
hors,6
dune,6
pars,5
lire,5
taro,5
fard,5
fees,8
poux,7
jute,5
elie,6
hait,5
toux,6
ages,8
dais,6
seme,6
tour,6
rats,4
maia,5
once,7
sein,7
ogre,8
fort,6
vlan,8
reva,6
tete,4
bing,6
jury,6
gale,4
rire,5
demi,7
aida,5
poli,5
ceci,7
bras,8
dine,5
bain,5
reve,5
solo,4
joli,6
role,5
gene,5
roue,5
tout,5
mure,5
rime,5
pros,7
jure,5
leur,8
moue,5
camp,4
rhum,7
soin,6
decu,6
oies,8
crus,5
pari,4
live,5
insu,7
pete,4
taux,7
etes,8
voir,6
tien,8
seau,8
aube,6
pion,7
ocre,7
plan,8
visa,5
fend,7
perd,6
bebe,6
mule,5
para,5
grec,8
glas,8
gong,6
lime,5
sent,6
pese,5
roux,6
miam,7
raid,5
ravi,5
duce,5
doit,5
site,4
plut,8
luis,7
fier,8
vice,5
iode,4
buee,5
fado,5
crin,6
tube,6
chie,7
skis,6
arme,6
vois,5
dits,5
faim,7
trio,7
font,6
aide,6
pans,5
rare,4
veau,7
mord,5
paya,5
elle,6
soir,6
lieu,7
porc,5
fais,6
gens,6
bouc,6
rond,6
bols,4
juif,8
bure,5
nazi,5
cede,4
loue,6
sida,4
tire,5
lard,5
loto,4
sire,5
abbe,7
luxe,7
aout,5
seul,7
rale,4
lois,6
beni,7
mort,5
vies,8
acre,6
neon,8
titi,6
fion,8
suie,6
cout,4
hair,5
pope,5
pape,4
mois,6
bite,4
lors,6
drue,6
daya,5
gaie,4
aire,5
dupe,6
dort,5
nada,5
sors,5
sure,5
secs,6
rage,4
soie,6
race,4
ciao,7
diva,5
pipe,5
tous,5
nota,5
sofa,4
tetu,5
cire,4
gras,7
file,6
feux,8
rend,6
flux,8
aise,5
homo,6
crac,8
noce,5
eues,7
fini,6
mlle,5
paix,5
cris,6
nova,6
nets,6
futs,6
suer,7
sono,5
ment,6
veut,7
cime,4
peau,8
bout,5
tact,6
fout,5
flot,7
sape,4
erre,8
coit,4
revu,6
deux,7
tige,6
plie,5
dans,6
elan,8
rite,4
sacs,6
fute,5
puni,8
have,4
anse,6
boum,6
bord,4
brin,6
type,6
crut,5
orne,8
tele,5
pret,7
tres,8
parc,5
sang,5
noie,5
vite,4
coke,4
nana,4
rame,4
naze,4
hote,4
nerf,8
topo,6
chut,5
fond,6
dela,4
sake,5
vise,4
gays,6
kaki,5
nait,6
nees,7
info,7
face,5
mien,8
fade,4
aile,6
cria,7
sert,7
lien,7
poil,7
mats,4
deca,5
clac,8
muet,8
relu,7
leva,5
mars,5
long,7
aies,7
vire,5
bals,5
cure,4
dira,6
zone,5
hein,8
tels,6
anes,8
gais,5
sexe,6
elus,8
loup,6
gele,5
fils,5
rira,6
pois,6
lits,6
roti,5
cils,4
vain,6
fixa,7
mele,5
vive,5
dome,5
gain,5
suis,6
sers,6
fuir,7
pute,4
robe,5
eaux,8
papy,5
pire,5
veux,8
ange,7
alle,6
chat,6
sien,8
shit,6
nage,4
sens,6
peut,8
coin,5
lier,7
foie,6
faut,6
mari,4
tapi,4
tues,7
mets,5
tare,4
fers,7
fans,5
noix,6
foin,6
vins,7
gros,7
marc,5
fila,6
fric,8
lise,5
apte,7
voue,5
mous,5
iris,7
dote,4
tira,6
pave,4
dues,7
tuez,7
aine,5
chic,8
gage,4
